barrier_id,label,category,job_id,keco_code,job_name,one_liner,초안_판정,판정_이유,검수_판정(추천에서 뺌 / 그대로 추천),검수_의견,reviewer,reviewed_at,2차_우선순위,검수2_판정(동의 / 추천에서 뺌 / 그대로 추천),검수2_의견,reviewer2,reviewed_at2
machine_operate,기계를 다루는 일,tool,J07-056,,제과·제빵원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-056,,제과·제빵원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-057,,제분·도정기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-057,,제분·도정기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-057,,제분·도정기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-058,,가구제조·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-058,,가구제조·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-058,,가구제조·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-058,,가구제조·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-059,,가구조립원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-059,,가구조립원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-059,,가구조립원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-060,,간판제작·설치원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-060,,간판제작·설치원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-060,,간판제작·설치원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-060,,간판제작·설치원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-061,,공예원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-061,,공예원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-062,,귀금속·보석세공원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-062,,귀금속·보석세공원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-063,,목재가공기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-063,,목재가공기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-063,,목재가공기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-064,,사진인화·현상기조작원(사진수정 포함),,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-064,,사진인화·현상기조작원(사진수정 포함),,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-064,,사진인화·현상기조작원(사진수정 포함),,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-065,,악기제조원 및 조율사,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-065,,악기제조원 및 조율사,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-066,,인쇄기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-066,,인쇄기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-066,,인쇄기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-067,,종이제품생산기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-067,,종이제품생산기계조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-067,,종이제품생산기계조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-069,,펄프·종이제조장치조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-069,,펄프·종이제조장치조작원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-069,,펄프·종이제조장치조작원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-070,,가전제품설치·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-070,,가전제품설치·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
computer_use,컴퓨터를 계속 쓰는 일,tool,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
machine_operate,기계를 다루는 일,tool,J07-070,,가전제품설치·수리원,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
drive_vehicle,운전해서 하는 일,tool,J07-070,,가전제품설치·수리원,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
lift_heavy,무거운 것 드는 일,body,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
stand_long,오래 서 있는 일,body,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
fine_hand,손을 정밀하게 쓰는 일,body,J07-071,,내선전기공,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
night_shift,밤에 하는 일,time,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
early_morning,이른 아침에 시작하는 일,time,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
outdoor,바깥에서 하는 일,place,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
high_place,높은 곳에서 하는 일,place,J07-071,,내선전기공,,추천에서 뺌,AI 초안 판단 — 사람 검수 전,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
customer_facing,손님을 계속 응대하는 일,interaction,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
speak_public,여러 사람 앞에서 말하는 일,interaction,J07-071,,내선전기공,,그대로 추천,,,,"Claude Code (AI 초안, 미검수)",2026-08-26,,,,,
